sort_record,match_pfg_nom,dupe,spelling_issue,pfg,source
2549,Juncus usitatus,1,NA,ATe,MC_oneTrueList
353,Juncus vaginatus,,NA,ATe,Ling et al 2019
2550,Juncus vaginatus,1,NA,ATe,MC_oneTrueList
4513,Kennedia prostrata,,NA,Tdr,JN_MLR_list
2551,Kennedia prostrata,1,NA,Tdr,MC_oneTrueList
2552,Kennedia sp.,,NA,Tdr,MC_oneTrueList
5941,Kickxia elatine,,NA,Tdr,Campbell_RC
2553,Kickxia elatine,1,NA,Tdr,MC_oneTrueList
791,Kickxia elatine subsp. crinita,,NA,Tdr,Campbell et al 2014
2554,Kickxia elatine subsp. crinita,1,NA,Tdr,MC_oneTrueList
354,Kippistia suaedifolia,,NA,Tdr,Ling et al 2019
2555,Kunzea bracteolata,,NA,Tdr,MC_oneTrueList
2556,Kunzea ericifolia,,NA,ATw,MC_oneTrueList
4514,Kunzea pomifera,,NA,Tdr,JN_MLR_list
2557,Kunzea pomifera,1,NA,Tdr,MC_oneTrueList
2558,Lachnagrostis aemula,,NA,Tda,MC_oneTrueList
2559,Lachnagrostis billardierei,,NA,Tdr,MC_oneTrueList
5314,Lachnagrostis filiformis,,NA,ATe,Bowen_Phd
792,Lachnagrostis filiformis,1,NA,Tda,Campbell et al 2014
5942,Lachnagrostis filiformis,1,NA,Tda,Campbell_RC
619,Lachnagrostis filiformis,1,NA,ATe,Casanova & Powling 2014
70,Lachnagrostis filiformis,1,NA,ATe,Deane et al 2017
71,Lachnagrostis filiformis,1,NA,ATe,Deane et al 2017
4515,Lachnagrostis filiformis,1,NA,ATe,JN_MLR_list
355,Lachnagrostis filiformis,1,NA,ATe,Ling et al 2019
942,Lachnagrostis filiformis,1,NA,ATe,Mason et al 2022
2560,Lachnagrostis filiformis,1,NA,ATe,MC_oneTrueList
998,Lachnagrostis filiformis,1,NA,AT,Price et al 2010
2561,Lachnagrostis meionectes,,NA,ATe,MC_oneTrueList
5315,Lachnagrostis sp.,,NA,ATe,Bowen_Phd
5316,Lactuca saligna,,NA,Tdr,Bowen_Phd
5943,Lactuca saligna,1,NA,Tdr,Campbell_RC
2562,Lactuca saligna,1,NA,Tdr,MC_oneTrueList
5317,Lactuca serriola,,NA,Tdr,Bowen_Phd
793,Lactuca serriola,1,NA,Tdr,Campbell et al 2014
5944,Lactuca serriola,1,NA,Tdr,Campbell_RC
4516,Lactuca serriola,1,NA,Tdr,JN_MLR_list
2563,Lactuca serriola,1,NA,Tdr,MC_oneTrueList
5945,Lactuca sp.,,NA,Tdr,Campbell_RC
2564,Lagarosiphon major,,NA,Sk,MC_oneTrueList
356,Lagenophora gracilis,,NA,Tda,Ling et al 2019
5946,Lagenophora huegelii,,NA,Tdr,Campbell_RC
4517,Lagenophora huegelii,1,NA,Tdr,JN_MLR_list
2565,Lagenophora huegelii,1,NA,ATl,MC_oneTrueList
2566,Lagenophora montana,,NA,Tda,MC_oneTrueList
4518,Lagenophora stipitata,,NA,Tdr,JN_MLR_list
2567,Lagenophora stipitata var. stipitata,,NA,Tdr,MC_oneTrueList
2568,Lagunaria patersonia,,NA,Tdr,MC_oneTrueList
5947,Lagurus ovatus,,NA,Tdr,Campbell_RC
72,Lagurus ovatus,1,NA,Tdr,Deane et al 2017
4519,Lagurus ovatus,1,NA,Tdr,JN_MLR_list
2569,Lagurus ovatus,1,NA,Tdr,MC_oneTrueList
5948,Lamarckia aurea,,NA,Tdr,Campbell_RC
2570,Lamarckia aurea,1,NA,Tdr,MC_oneTrueList
5949,Lamprothamnium macro,,NA,S,Campbell_RC
546,Lamprothamnium macropogon,,NA,Sk,Casanova 2011
2571,Lamprothamnium macropogon,1,NA,Sk,MC_oneTrueList
2572,Lamprothamnium papulosum,,NA,Sr,MC_oneTrueList
547,Lamprothamnium succinctum,,NA,Sr,Casanova 2011
2573,Lamprothamnium succinctum,1,NA,Sr,MC_oneTrueList
794,Landoltia punctata,,NA,ARf,Campbell et al 2014
5950,Landoltia punctata,1,NA,ARf,Campbell_RC
2574,Landoltia punctata,1,NA,ARf,MC_oneTrueList
2575,Lantana camara,,NA,Tdr,MC_oneTrueList
2576,Lasiopetalum baueri,,NA,Tdr,MC_oneTrueList
2577,Lasiopetalum discolor,,NA,Tdr,MC_oneTrueList
2578,Lavandula sp.,,NA,Tdr,MC_oneTrueList
2579,Lawrencia glomerata,,NA,Tda ,MC_oneTrueList
2580,Lawrencia spicata,,NA,Tda ,MC_oneTrueList
2581,Lawrencia squamata,,NA,Tda ,MC_oneTrueList
4520,Laxmannia orientalis,,NA,Tdr,JN_MLR_list
2582,Laxmannia orientalis,1,NA,Tdr,MC_oneTrueList
4521,Laxmannia sessiliflora,,NA,Tdr,JN_MLR_list
2583,Laxmannia sessiliflora,1,NA,Tdr,MC_oneTrueList
2584,Lechenaultia floribunda,,NA,Tdr,MC_oneTrueList
2585,Leersia hexandra,,NA,ATe,MC_oneTrueList
1096,Leersia oryzoides,,NA,AT,Leck & Brock 2000
5951,Leiocarpa brevicompta,,NA,Tda,Campbell_RC
357,Leiocarpa brevicompta,1,NA,Tda,Ling et al 2019
5952,Leiocarpa leptolepis,,NA,Tdr,Campbell_RC
2586,Leiocarpa panaetioides ,,NA,Tda,MC_oneTrueList
2587,Leiocarpa websteri,,NA,Tda,MC_oneTrueList
5318,Lemna disperma,,NA,ARf,Bowen_Phd
795,Lemna disperma,1,NA,ARf,Campbell et al 2014
5953,Lemna disperma,1,NA,ARf,Campbell_RC
548,Lemna disperma,1,NA,ARf,Casanova 2011
73,Lemna disperma,1,NA,ARf,Deane et al 2017
4522,Lemna disperma,1,NA,ARf,JN_MLR_list
358,Lemna disperma,1,NA,ARf,Ling et al 2019
2588,Lemna disperma,1,NA,ARf,MC_oneTrueList
2589,Lemna minor,,NA,ARf,MC_oneTrueList
5954,Lemna sp.,,NA,ARf,Campbell_RC
74,Lemna sp.,1,NA,ARf,Deane et al 2017
4523,Lemna sp.,1,NA,ARf,JN_MLR_list
620,Lemna trisulca,,NA,ARf,Casanova & Powling 2014
4524,Lemna trisulca,1,NA,ARf,JN_MLR_list
2590,Lemna trisulca,1,NA,ARf,MC_oneTrueList
2591,Lemooria burkittii,,NA,Tda,MC_oneTrueList
5955,Leontodon saxatilis,,NA,Tdr,Campbell_RC
4525,Leontodon saxatilis,1,NA,Tdr,JN_MLR_list
2592,Leontodon saxatilis,1,NA,Tdr,MC_oneTrueList
4526,Leontodon taraxacoides,,NA,Tdr,JN_MLR_list
6423,Leontodon taraxacoides,1,NA,Tda,Johns et al 2015
796,Leontodon taraxacoides subsp. taraxacoides,,NA,Tdr,Campbell et al 2014
5956,Lepidium africanum,,NA,Tdr,Campbell_RC
2593,Lepidium africanum,1,NA,Tdr,MC_oneTrueList
5319,Lepidium bonariense,,NA,Tdr,Bowen_Phd
5957,Lepidium bonariense,1,NA,Tdr,Campbell_RC
2594,Lepidium bonariense,1,NA,Tdr,MC_oneTrueList
5320,Lepidium fasciculatum,,NA,Tda,Bowen_Phd
5958,Lepidium fasciculatum,1,NA,Tdr,Campbell_RC
2595,Lepidium fasciculatum,1,NA,Tda,MC_oneTrueList
5321,Lepidium hypenantion,,NA,Tdr,Bowen_Phd
5322,Lepidium hyssopifolium,,NA,Tda,Bowen_Phd
5959,Lepidium hyssopifolium,1,NA,Tdr,Campbell_RC
2596,Lepidium hyssopifolium,1,NA,Tda,MC_oneTrueList
2597,Lepidium monoplocoides ,,NA,Tda,MC_oneTrueList
2598,Lepidium oxytrichum,,NA,Tdr,MC_oneTrueList
5960,Lepidium papillosum,,NA,Tdr,Campbell_RC
2599,Lepidium papillosum,1,NA,Tda ,MC_oneTrueList
5323,Lepidium pseudohyssopifolium,,NA,Tdr,Bowen_Phd
797,Lepidium pseudohyssopifolium,1,NA,Tdr,Campbell et al 2014
5961,Lepidium pseudohyssopifolium,1,NA,Tdr,Campbell_RC
2600,Lepidium pseudohyssopifolium,1,NA,Tdr,MC_oneTrueList
2601,Lepidium pseudotasmanicum ,,NA,Tdr,MC_oneTrueList
5962,Lepidium sagittulatum,,NA,Tdr,Campbell_RC
2602,Lepidium sagittulatum,1,NA,Tdr,MC_oneTrueList
5325,Lepidium sp.,,NA,Tdr,Bowen_Phd
5963,Lepidium sp.,1,NA,Tdr,Campbell_RC
2603,Lepidium sp.,1,NA,Tdr,MC_oneTrueList
5324,Lepidium sp. B,,NA,Tdr,Bowen_Phd
4527,Lepidobolus drapetocoleus,,NA,Tdr,JN_MLR_list
2604,Lepidobolus drapetocoleus,1,NA,Tdr,MC_oneTrueList
4528,Lepidosperma canescens,,NA,Tda,JN_MLR_list
2605,Lepidosperma canescens,1,NA,Tda,MC_oneTrueList
4529,Lepidosperma carphoides,,NA,Tdr,JN_MLR_list
2606,Lepidosperma carphoides,1,NA,Tdr,MC_oneTrueList
4530,Lepidosperma concavum,,NA,Tdr,JN_MLR_list
2607,Lepidosperma concavum,1,NA,Tdr,MC_oneTrueList
4531,Lepidosperma curtisiae,,NA,ATe,JN_MLR_list
2608,Lepidosperma curtisiae,1,NA,ATe,MC_oneTrueList
2609,Lepidosperma elatius,,NA,Tda,MC_oneTrueList
2610,Lepidosperma filiforme,,NA,Tda,MC_oneTrueList
2611,Lepidosperma gladiatum,,NA,Tdr,MC_oneTrueList
359,Lepidosperma gunnii,,NA,Tda,Ling et al 2019
2612,Lepidosperma gunnii,1,NA,Tda,MC_oneTrueList
75,Lepidosperma laterale,,NA,ATe,Deane et al 2017
4532,Lepidosperma laterale,1,NA,ATe,JN_MLR_list
2613,Lepidosperma laterale,1,NA,Tdr,MC_oneTrueList
6424,Lepidosperma limicola,,NA,ATe,Johns et al 2015
2614,Lepidosperma limicola,1,NA,ATe,MC_oneTrueList
4533,Lepidosperma longitudinale,,NA,ATe,JN_MLR_list
2615,Lepidosperma longitudinale,1,NA,ATe,MC_oneTrueList
2616,Lepidosperma neesii,,NA,ATe,MC_oneTrueList
4534,Lepidosperma semiteres,,NA,Tda,JN_MLR_list
2617,Lepidosperma semiteres,1,NA,Tda,MC_oneTrueList
4535,Lepidosperma sp.,,NA,ATe,JN_MLR_list
2618,Lepidosperma sp.,1,NA,Tdr,MC_oneTrueList
2619,Lepidosperma squamatum,,NA,Tdr,MC_oneTrueList
2620,Lepidosperma tenue,,NA,Tdr,MC_oneTrueList
6425,Lepidosperma tortuosum,,NA,ATe,Johns et al 2015
2621,Lepidosperma tortuosum,1,NA,Tda,MC_oneTrueList
360,Lepidosperma urophorum,,NA,Tda,Ling et al 2019
4536,Lepidosperma viscidum,,NA,Tdr,JN_MLR_list
2622,Lepidosperma viscidum,1,NA,Tdr,MC_oneTrueList
549,Lepilaena australis,,NA,Sr,Casanova 2011
76,Lepilaena australis,1,NA,Sr,Deane et al 2017
4537,Lepilaena australis,1,NA,Sr,JN_MLR_list
2623,Lepilaena australis,1,NA,Sr,MC_oneTrueList
4538,Lepilaena bilocularis,,NA,Sr,JN_MLR_list
2624,Lepilaena bilocularis,1,NA,Sr,MC_oneTrueList
550,Lepilaena cylindrocarpa,,NA,Sr,Casanova 2011
77,Lepilaena cylindrocarpa,1,NA,Sr,Deane et al 2017
78,Lepilaena cylindrocarpa,1,NA,Sr,Deane et al 2017
4539,Lepilaena cylindrocarpa,1,NA,Sr,JN_MLR_list
2625,Lepilaena cylindrocarpa,1,NA,Sr,MC_oneTrueList
2626,Lepilaena patentifolia,,NA,Sr,MC_oneTrueList
79,Lepilaena preissii,,NA,Sr,Deane et al 2017
4540,Lepilaena preissii,1,NA,Sr,JN_MLR_list
2627,Lepilaena preissii,1,NA,Sr,MC_oneTrueList
2628,Lepironia articulata,,NA,ATe,MC_oneTrueList
2629,Leptinella longipes ,,NA,ATl,MC_oneTrueList
2630,Leptinella reptans,,NA,ATl,MC_oneTrueList
4541,Leptocarpus brownii,,NA,ATe,JN_MLR_list
2631,Leptocarpus brownii,1,NA,Tda,MC_oneTrueList
4542,Leptocarpus tenax,,NA,ATe,JN_MLR_list
2632,Leptocarpus tenax,1,NA,ATe,MC_oneTrueList
4543,Leptoceras menziesii,,NA,Tdr,JN_MLR_list
2633,Leptoceras menziesii,1,NA,Tdr,MC_oneTrueList
5326,Leptochloa digitata,,NA,ATe,Bowen_Phd
361,Leptochloa digitata,1,NA,ATe,Ling et al 2019
2634,Leptochloa digitata,1,NA,ATe,MC_oneTrueList
2635,Leptochloa fusca,,NA,ATe,MC_oneTrueList
2636,Leptochloa sp.,,NA,Tda,MC_oneTrueList
5327,Leptomeria acida,,NA,Tdr,Bowen_Phd
2637,Leptorhynchos squamatus,,NA,Tdr,MC_oneTrueList
362,Leptorhynchos tetrachaetus,,NA,Tdr,Ling et al 2019
2638,Leptospermum arachnoides,,NA,Tda,MC_oneTrueList
2639,Leptospermum brevipes,,NA,Tdr,MC_oneTrueList
4544,Leptospermum continentale,,NA,ATw,JN_MLR_list
6426,Leptospermum continentale,1,NA,ATw,Johns et al 2015
363,Leptospermum continentale,1,NA,ATw,Ling et al 2019
2640,Leptospermum continentale,1,NA,Tdr,MC_oneTrueList
6427,Leptospermum grandifolium,,NA,ATw,Johns et al 2015
364,Leptospermum grandifolium,1,NA,ATw,Ling et al 2019
2641,Leptospermum gregarium,,NA,ATw,MC_oneTrueList
365,Leptospermum juniperinum,,NA,ATw,Ling et al 2019
2642,Leptospermum juniperinum,1,NA,ATw,MC_oneTrueList
2643,Leptospermum laevigatum,,NA,Tdr,MC_oneTrueList
4545,Leptospermum lanigerum,,NA,ATw,JN_MLR_list
366,Leptospermum lanigerum,1,NA,ATw,Ling et al 2019
2644,Leptospermum lanigerum,1,NA,ATw,MC_oneTrueList
2645,Leptospermum liversidgei,,NA,ATw,MC_oneTrueList
2646,Leptospermum minutifolium,,NA,ATw,MC_oneTrueList
4546,Leptospermum myrsinoides,,NA,ATw,JN_MLR_list
2647,Leptospermum myrsinoides,1,NA,ATw,MC_oneTrueList
367,Leptospermum myrtifolium,,NA,Tda,Ling et al 2019
2648,Leptospermum myrtifolium,1,NA,Tda,MC_oneTrueList
2649,Leptospermum novae-angliae,,NA,Tda,MC_oneTrueList
6428,Leptospermum obovatum,,NA,ATw,Johns et al 2015
6429,Leptospermum polygalifolium,,NA,ATw,Johns et al 2015
368,Leptospermum polygalifolium,1,NA,Tda,Ling et al 2019
369,Leptospermum polygalifolium,1,NA,Tda,Ling et al 2019
2650,Leptospermum polygalifolium subsp. montanum,,NA,Tda,MC_oneTrueList
2651,Leptospermum polygalifolium subsp. transmontanum,,NA,Tda,MC_oneTrueList
2652,Leptospermum scoparium,,NA,Tda,MC_oneTrueList
4547,Leptospermum sp.,,NA,ATw,JN_MLR_list
6430,Leptospermum sp.,1,NA,T/ATw,Johns et al 2015
2653,Leptospermum trinervium,,NA,Tdr,MC_oneTrueList
6431,Lepyrodia anarthria,,NA,ATe,Johns et al 2015
2654,Lepyrodia anarthria,1,NA,ATe,MC_oneTrueList
2655,Lepyrodia glauca,,NA,ATe,MC_oneTrueList
2656,Lepyrodia leptocaulis,,NA,ATe,MC_oneTrueList
2657,Lepyrodia muelleri,,NA,Tda,MC_oneTrueList
2658,Lepyrodia muirii,,NA,ATe,MC_oneTrueList
6432,Lepyrodia scariosa,,NA,ATe,Johns et al 2015
2659,Lepyrodia scariosa,1,NA,ATe,MC_oneTrueList
6433,Lepyrodia sp.,,NA,ATe,Johns et al 2015
2660,Leucochrysum albicans var. tricolor,,NA,Tda,MC_oneTrueList
2661,Leucopogon affinis,,NA,Tdr,MC_oneTrueList
2662,Leucopogon australis,,NA,ATw,MC_oneTrueList
4548,Leucopogon concurvus,,NA,Tdr,JN_MLR_list
2663,Leucopogon concurvus,1,NA,Tdr,MC_oneTrueList
4549,Leucopogon hirsutus,,NA,Tda,JN_MLR_list
2664,Leucopogon hirsutus,1,NA,Tda,MC_oneTrueList
4551,Leucopogon lanceolatus,,NA,Tdr,JN_MLR_list
4550,Leucopogon lanceolatus var. lanceolatus,,NA,Tdr,JN_MLR_list
2665,Leucopogon parviflorus,,NA,Tdr,MC_oneTrueList
2666,Leucopogon propinquus,,NA,Tdr,MC_oneTrueList
2667,Leucopogon racemulosus,,NA,Tdr,MC_oneTrueList
4552,Leucopogon rufus,,NA,Tdr,JN_MLR_list
2668,Leucopogon rufus,1,NA,Tdr,MC_oneTrueList
2669,Leucopogon sp.,,NA,Tdr,MC_oneTrueList
2670,Leucopogon virgatus,,NA,Tdr,MC_oneTrueList
4553,Leucopogon virgatus var. virgatus,,NA,Tdr,JN_MLR_list
370,Levenhookia dubia,,NA,Tda,Ling et al 2019
4554,Levenhookia pusilla,,NA,Tdr,JN_MLR_list
2671,Levenhookia pusilla,1,NA,ATl,MC_oneTrueList
4555,Lichen sp.,,NA,Tdr,JN_MLR_list
1184,Lilaeopsis polyantha,,NA,ATe,Brock & Casanova 2000
80,Lilaeopsis polyantha,1,NA,ATe,Deane et al 2017
81,Lilaeopsis polyantha,1,NA,ATe,Deane et al 2017
4556,Lilaeopsis polyantha,1,NA,ATe,JN_MLR_list
1035,Lilaeopsis polyantha,1,NA,AT,Leck & Brock 2000
371,Lilaeopsis polyantha,1,NA,ATl,Ling et al 2019
2672,Lilaeopsis polyantha,1,NA,ATl,MC_oneTrueList
2673,Limonium binervosum,,NA,ATl,MC_oneTrueList
4557,Limonium companyonis,,NA,Tda,JN_MLR_list
2674,Limonium companyonis,1,NA,ATl,MC_oneTrueList
2675,Limonium lobatum,,NA,ATl,MC_oneTrueList
5964,Limonium sinuatum,,NA,Tdr,Campbell_RC
2676,Limonium sinuatum,1,NA,Tda,MC_oneTrueList
5328,Limosella australis,,NA,ATl,Bowen_Phd
1185,Limosella australis,1,NA,ARp,Brock & Casanova 2000
798,Limosella australis,1,NA,ARp,Campbell et al 2014
5965,Limosella australis,1,NA,ATl,Campbell_RC
621,Limosella australis,1,NA,ARp,Casanova & Powling 2014
4558,Limosella australis,1,NA,ARp,JN_MLR_list
1120,Limosella australis,1,NA,AR,Leck & Brock 2000
372,Limosella australis,1,NA,ATl,Ling et al 2019
2677,Limosella australis,1,NA,ATl,MC_oneTrueList
5329,Limosella curdieana,,NA,ATl,Bowen_Phd
5966,Limosella curdieana,1,NA,ATl,Campbell_RC
373,Limosella curdieana,1,NA,ATl,Ling et al 2019
2678,Limosella curdieana,1,NA,ATl,MC_oneTrueList
799,Limosella sp.,,NA,ARp,Campbell et al 2014
2679,Limosella sp.,1,NA,ARp,MC_oneTrueList
1121,Lindernia dubia,,NA,AT,Leck & Brock 2000
4559,Lindsaea linearis,,NA,Tda,JN_MLR_list
6434,Lindsaea linearis,1,NA,Tda,Johns et al 2015
374,Lindsaea linearis,1,NA,Tda,Ling et al 2019
2680,Lindsaea linearis,1,NA,Tda,MC_oneTrueList
375,Lindsaea microphylla,,NA,Tda,Ling et al 2019
5967,Linum marginale,,NA,Tdr,Campbell_RC
4560,Linum marginale,1,NA,Tdr,JN_MLR_list
2681,Linum marginale,1,NA,Tdr,MC_oneTrueList
2682,Liparophyllum capitatum,,NA,ARp,MC_oneTrueList
1186,Lipocarpha microcephala,,NA,ATe,Brock & Casanova 2000
1078,Lipocarpha microcephala,1,NA,AT,Leck & Brock 2000
376,Lipocarpha microcephala,1,NA,ATe,Ling et al 2019
2683,Lipocarpha microcephala,1,NA,ATe,MC_oneTrueList
2684,Livistona mariae,,NA,Tda,MC_oneTrueList
2685,Lobelia alata,,NA,ATe,MC_oneTrueList
5968,Lobelia anceps,,NA,ATl,Campbell_RC
4561,Lobelia anceps,1,NA,Tda,JN_MLR_list
2686,Lobelia anceps,1,NA,Tda,MC_oneTrueList
5969,Lobelia concolor,,NA,ATl,Campbell_RC
943,Lobelia concolor,1,NA,ATl,Mason et al 2022
2687,Lobelia concolor,1,NA,ATl,MC_oneTrueList
377,Lobelia darlingensis,,NA,ATl,Ling et al 2019
2688,Lobelia darlingensis,1,NA,ATl,MC_oneTrueList
2689,Lobelia gibbosa,,NA,Tdr,MC_oneTrueList
2690,Lobelia irrigua,,NA,Tda,MC_oneTrueList
4562,Lobelia pedunculata,,NA,Tda,JN_MLR_list
2691,Lobelia pedunculata,1,NA,Tdr,MC_oneTrueList
5970,Lobelia pratioides,,NA,ATl,Campbell_RC
622,Lobelia pratioides,1,NA,Tdr,Casanova & Powling 2014
2692,Lobelia pratioides,1,NA,ATl,MC_oneTrueList
2693,Lobelia purpurascens ,,NA,Tdr,MC_oneTrueList
82,Lobelia sp.,,NA,ATe,Deane et al 2017
4563,Lobelia sp.,1,NA,ATe,JN_MLR_list
2694,Lobelia tenuior,,NA,Tdr,MC_oneTrueList
2695,Logania pusilla,,NA,Tdr,MC_oneTrueList
4564,Logania recurva,,NA,Tdr,JN_MLR_list
2696,Logania recurva,1,NA,Tdr,MC_oneTrueList
2697,Lolium multiflorum,,NA,Tdr,MC_oneTrueList
5330,Lolium perenne,,NA,Tdr,Bowen_Phd
5971,Lolium perenne,1,NA,Tdr,Campbell_RC
4565,Lolium perenne,1,NA,Tdr,JN_MLR_list
2698,Lolium perenne,1,NA,Tdr,MC_oneTrueList
5972,Lolium rigidum,,NA,Tdr,Campbell_RC
83,Lolium rigidum,1,NA,Tdr,Deane et al 2017
4566,Lolium rigidum,1,NA,Tdr,JN_MLR_list
2699,Lolium rigidum,1,NA,Tdr,MC_oneTrueList
5331,Lolium sp.,,NA,Tdr,Bowen_Phd
5973,Lolium sp.,1,NA,Tdr,Campbell_RC
4567,Lolium sp.,1,NA,Tdr,JN_MLR_list
2700,Lolium sp.,1,NA,Tdr,MC_oneTrueList
2701,Lomandra elongata,,NA,Tdr,MC_oneTrueList
4568,Lomandra fibrata,,NA,Tdr,JN_MLR_list
2702,Lomandra fibrata,1,NA,Tdr,MC_oneTrueList
6435,Lomandra filiformis,,NA,Tdr,Johns et al 2015
2703,Lomandra filiformis,1,NA,Tdr,MC_oneTrueList
6436,Lomandra filiformis subsp. coriacea,,NA,Tdr,Johns et al 2015
6437,Lomandra filiformis subsp. filiformis,,NA,Tdr,Johns et al 2015
378,Lomandra fluviatilis,,NA,ATe,Ling et al 2019
2704,Lomandra hermaphrodita,,NA,Tdr,MC_oneTrueList
2705,Lomandra leucocephala subsp. robusta,,NA,Tdr,MC_oneTrueList
6438,Lomandra longifolia,,NA,Tdr,Johns et al 2015
2706,Lomandra longifolia,1,NA,Tdr,MC_oneTrueList
4569,Lomandra micrantha,,NA,Tdr,JN_MLR_list
2707,Lomandra micrantha,1,NA,Tdr,MC_oneTrueList
4570,Lomandra micrantha subsp. micrantha,,NA,Tdr,JN_MLR_list
2708,Lomandra micrantha subsp. micrantha,1,NA,Tdr,MC_oneTrueList
4571,Lomandra micrantha subsp. tuberculata,,NA,Tdr,JN_MLR_list
2709,Lomandra micrantha subsp. tuberculata,1,NA,Tdr,MC_oneTrueList
379,Lomandra montana,,NA,Tda,Ling et al 2019
2710,Lomandra multiflora,,NA,Tda,MC_oneTrueList
4572,Lomandra multiflora subsp. dura,,NA,Tda,JN_MLR_list
2711,Lomandra multiflora subsp. dura,1,NA,Tdr,MC_oneTrueList
2712,Lomandra multiflora subsp. multiflora,,NA,Tdr,MC_oneTrueList
2713,Lomandra preissii,,NA,Tdr,MC_oneTrueList
4573,Lomandra sororia,,NA,Tda,JN_MLR_list
2714,Lomandra sororia,1,NA,Tda,MC_oneTrueList
4574,Lomandra sp.,,NA,Tdr,JN_MLR_list
6439,Lomandra sp.,1,NA,T,Johns et al 2015
2715,Lomandra sp.,1,NA,Tdr,MC_oneTrueList
2716,Lomatia fraseri,,NA,Tdr,MC_oneTrueList
6440,Lomatia myricoides,,NA,Tda,Johns et al 2015
380,Lomatia myricoides,1,NA,Tda,Ling et al 2019
6441,Lomatia silaifolia,,NA,Tdr,Johns et al 2015
2717,Lomatia silaifolia,1,NA,Tdr,MC_oneTrueList
2718,Lophostemon confertus,,NA,Tdr,MC_oneTrueList
2719,Lotus australis var. australis ,,NA,Tdr,MC_oneTrueList
5974,Lotus corniculatus,,NA,Tda,Campbell_RC
2720,Lotus corniculatus,1,NA,Tda,MC_oneTrueList
800,Lotus cruentus,,NA,Tdr,Campbell et al 2014
5975,Lotus cruentus,1,NA,Tdr,Campbell_RC
2721,Lotus cruentus,1,NA,Tdr,MC_oneTrueList
4575,Lotus sp.,,NA,Tdr,JN_MLR_list
4576,Lotus subbiflorus,,NA,Tdr,JN_MLR_list
2722,Lotus subbiflorus,1,NA,Tda,MC_oneTrueList
4577,Lotus uliginosus,,NA,Tdr,JN_MLR_list
2723,Lotus uliginosus,1,NA,Tdr,MC_oneTrueList
5332,Ludwigia octovalvis,,NA,Tda,Bowen_Phd
944,Ludwigia octovalvis,1,NA,Tda,Mason et al 2022
2724,Ludwigia octovalvis,1,NA,Tda,MC_oneTrueList
381,Ludwigia peploides,,NA,ARp,Ling et al 2019
945,Ludwigia peploides,1,NA,ARp,Mason et al 2022
2725,Ludwigia peploides,1,NA,ARp,MC_oneTrueList
991,Ludwigia peploides,1,NA,AR,Price et al 2010
5333,Ludwigia peploides subsp. montevidensis,,NA,ARp,Bowen_Phd
801,Ludwigia peploides subsp. montevidensis,1,NA,ARp,Campbell et al 2014
5976,Ludwigia peploides subsp. montevidensis,1,NA,ARp,Campbell_RC
4578,Ludwigia peploides subsp. montevidensis,1,NA,ARp,JN_MLR_list
2726,Ludwigia peploides subsp. montevidensis,1,NA,ARp,MC_oneTrueList
2727,Ludwigia peruviana,,NA,Se,MC_oneTrueList
5334,Ludwigia sp.,,NA,ARp,Bowen_Phd
4579,Lunularia cruciata,,NA,ATl,JN_MLR_list
2728,Lunularia cruciata,1,NA,ATl,MC_oneTrueList
5977,Lupinus cosentinii,,NA,Tdr,Campbell_RC
2729,Lupinus cosentinii,1,NA,Tda,MC_oneTrueList
2730,Luzula atrata,,NA,ATe,MC_oneTrueList
2731,Luzula australasica ,,NA,Tda,MC_oneTrueList
2732,Luzula australasica x L. novae-cambriae,,NA,Tda,MC_oneTrueList
382,Luzula densiflora,,NA,Tda,Ling et al 2019
2733,Luzula densiflora,1,NA,Tda,MC_oneTrueList
6442,Luzula flaccida,,NA,Tda,Johns et al 2015
2734,Luzula flaccida,1,NA,Tdr,MC_oneTrueList
4580,Luzula meridionalis,,NA,Tdr,JN_MLR_list
2735,Luzula meridionalis,1,NA,Tdr,MC_oneTrueList
383,Luzula modesta,,NA,ATe,Ling et al 2019
2736,Luzula modesta,1,NA,ATe,MC_oneTrueList
384,Luzula ovata,,NA,Tda,Ling et al 2019
2737,Luzula sp.,,NA,Tda,MC_oneTrueList
385,Lycium australe,,NA,Tdr,Ling et al 2019
2738,Lycium australe,1,NA,Tdr,MC_oneTrueList
5335,Lycium ferocissimum,,NA,Tdr,Bowen_Phd
5978,Lycium ferocissimum,1,NA,Tdr,Campbell_RC
4581,Lycium ferocissimum,1,NA,Tdr,JN_MLR_list
946,Lycium ferocissimum,1,NA,Tdr,Mason et al 2022
2739,Lycium ferocissimum,1,NA,Tdr,MC_oneTrueList
5979,Lycium sp.,,NA,Tdr,Campbell_RC
2740,Lycopodiella cernua,,NA,Tda,MC_oneTrueList
4582,Lycopodiella lateralis,,NA,ATl,JN_MLR_list
2741,Lycopodiella lateralis,1,NA,ATl,MC_oneTrueList
4583,Lycopodiella serpentina,,NA,ATl,JN_MLR_list
2742,Lycopodiella serpentina,1,NA,ATl,MC_oneTrueList
2743,Lycopodium deuterodensum,,NA,Tdr,MC_oneTrueList
2744,Lycopodium fastigatum,,NA,Tdr,MC_oneTrueList
2745,Lycopodium laterale,,NA,ATl,MC_oneTrueList
2746,Lycopodium serpentinum,,NA,ATl,MC_oneTrueList
2747,Lycopodium sp.,,NA,Tdr,MC_oneTrueList
5980,Lycopus australis,,NA,ATe,Campbell_RC
